step,fair_price,submission_spot,internal_pool_price_y_per_x,normalizer_spot,internal_price_estimate,p_low,p_high,bid_fee_bps,ask_fee_bps,lambda_hat,arb_hat,stale_hat,inventory_signed,required_no_arb_bid_bps,required_no_arb_ask_bps
116,100.08885045006282,99.343483998039,99.34348399803902,99.78858389871263,99.87362260421983,99.34348399803902,100.33923791791516,0.0,99.23873656392966,1.2252471207598825,0.42132323304046704,0.0036120282269146288,0.0026611098575949686,0.0,53.08094293141386
117,99.91991129381049,99.343483998039,99.34348399803902,99.78858389871263,99.87362260421983,99.34348399803902,100.33923791791516,0.0,99.23873656392966,1.2252471207598825,0.42132323304046704,0.0036120282269146288,0.0026611098575949686,0.0,53.08094293141386
118,99.91024124390898,99.343483998039,99.34348399803902,99.78858389871263,99.87362260421983,99.34348399803902,100.33923791791516,0.0,99.23873656392966,1.2252471207598825,0.42132323304046704,0.0036120282269146288,0.0026611098575949686,0.0,53.08094293141386
119,99.8443945457941,98.51850621699334,98.51850621699334,99.05854495809277,99.8726173497421,97.91688759791818,101.80112665964442,0.0,100.0,1.147227351099092,0.37919090973642033,0.0042143747276549536,0.0068254622908733775,0.0,135.58382354262542
120,99.82590754429455,98.8276484688516,98.82764846885159,99.21493394839935,99.73289351495836,98.82764846885159,99.82590754429454,0.0,100.0,1.1354491630111647,0.4412718187627783,0.004508600588292799,0.0045590379491438834,0.0,90.76694901777759
121,99.84317580879421,98.84474405070628,98.84474405070628,99.32652888964249,99.60263623794127,98.84474405070628,99.84317580879423,0.0,100.0,1.1246132299702716,0.49714463688650046,0.004696379867914938,0.0038191090561771122,0.0,76.09157908475939
122,99.65481826702141,98.84474405070628,98.84474405070628,99.35585381222035,99.60263623794127,98.84474405070628,99.84317580879423,0.0,100.0,1.1246132299702716,0.49714463688650046,0.004696379867914938,0.0038191090561771122,0.0,76.09157908475939
123,99.6716606114058,98.95275699972476,98.95275699972476,99.65242295830868,99.71147737636893,98.95275699972476,99.95227979770178,0.0,100.0,1.07464417157265,0.5474301731978505,0.0048728923907597225,0.003819109056176851,0.0,76.09157908475494
124,99.60074664081897,98.99900265789329,98.99900265789329,99.69899560597943,99.7580776231739,98.99900265789329,99.9989925837306,0.0,100.0,1.068672637846838,0.5926871558780654,0.0050388141622337785,0.0038191090561765103,0.0,76.09157908474829
125,99.64789407745049,98.99900265789329,98.99900265789329,99.69899560597943,99.7580776231739,98.99900265789329,99.9989925837306,0.0,100.0,1.068672637846838,0.5926871558780654,0.0050388141622337785,0.0038191090561765103,0.0,76.09157908474829
126,99.6283652598802,98.99900265789329,98.99900265789329,99.69899560597943,99.7580776231739,98.99900265789329,99.9989925837306,0.0,100.0,1.068672637846838,0.5926871558780654,0.0050388141622337785,0.0038191090561765103,0.0,76.09157908474829
127,99.54901074079291,98.99900265789329,98.99900265789329,99.66156458475922,99.7580776231739,98.99900265789329,99.9989925837306,0.0,100.0,1.068672637846838,0.5926871558780654,0.0050388141622337785,0.0038191090561765103,0.0,76.09157908474829
128,99.60619697747717,99.06822787698778,99.06822787698779,99.45140348226808,99.8278336267144,99.06822787698779,100.06891704746242,0.0,100.0,1.003178826819091,0.6334184402902588,0.005194780627419378,0.0038191090561763277,0.0,76.09157908474606
129,99.64435532732557,99.06822787698778,99.06822787698779,99.45140348226808,99.8278336267144,99.06822787698779,100.06891704746242,0.0,100.0,1.003178826819091,0.6334184402902588,0.005194780627419378,0.0038191090561763277,0.0,76.09157908474606
130,99.65386536988849,99.06822787698778,99.06822787698779,99.45140348226808,99.8278336267144,99.06822787698779,100.06891704746242,0.0,100.0,1.003178826819091,0.6334184402902588,0.005194780627419378,0.0038191090561763277,0.0,76.09157908474606
131,99.7646940709429,99.06822787698778,99.06822787698779,99.61902098535542,99.8278336267144,99.06822787698779,100.06891704746242,0.0,100.0,1.003178826819091,0.6334184402902588,0.005194780627419378,0.0038191090561763277,0.0,76.09157908474606
132,99.74926972292187,99.06822787698778,99.06822787698779,99.73146821569189,99.8278336267144,99.06822787698779,100.06891704746242,0.0,100.0,1.003178826819091,0.6334184402902588,0.005194780627419378,0.0038191090561763277,0.0,76.09157908474606
133,99.61085816163744,99.06822787698778,99.06822787698779,99.62390961588031,99.8278336267144,99.06822787698779,100.06891704746242,0.0,100.0,1.003178826819091,0.6334184402902588,0.005194780627419378,0.0038191090561763277,0.0,76.09157908474606
134,99.60477825900712,99.06822787698778,99.06822787698779,99.62390961588031,99.8278336267144,99.06822787698779,100.06891704746242,0.0,100.0,1.003178826819091,0.6334184402902588,0.005194780627419378,0.0038191090561763277,0.0,76.09157908474606
135,99.56218257284499,99.06822787698778,99.06822787698779,99.62390961588031,99.8278336267144,99.06822787698779,100.06891704746242,0.0,100.0,1.003178826819091,0.6334184402902588,0.005194780627419378,0.0038191090561763277,0.0,76.09157908474606
136,99.6222561789081,100.9036708648164,100.9036708648164,101.43324432422472,99.82000816805483,96.19783263310273,103.05481949132812,100.0,0.0,0.9329245206735639,0.570076596261233,0.005530953512515839,-0.005398778569538416,107.39576543388529,0.0
137,99.62126554758497,100.62754095715654,100.62754095715654,99.92102863348542,99.861850108072,99.62126554758497,100.62754095715654,100.0,0.0,0.9382905590196788,0.6130689366351096,0.00565739161668454,-0.0038191090561765454,76.0915790847494,0.0
138,99.64450138955708,100.1798833292464,100.1798833292464,99.47651403806817,99.86967884695943,98.499938130117,101.77308909423846,100.0,0.0,0.9432273142981046,0.5517620429715987,0.005504024846394289,-0.0015506381464295363,30.96474780944436,0.0
139,99.73642579158624,99.46063296300807,99.46063296300807,98.76231357410032,99.8772733100771,97.42113892863024,102.9000798937213,0.0,76.71523042840187,0.9477691291542563,0.49658583867443884,0.005424598242697282,0.0020901210154091,0.0,41.71523042840186
140,99.76152763617776,99.46063296300807,99.46063296300807,99.46224305326923,99.8772733100771,97.42113892863024,102.9000798937213,0.0,76.71523042840187,0.9477691291542563,0.49658583867443884,0.005424598242697282,0.0020901210154091,0.0,41.71523042840186
141,99.71391709072148,99.46063296300807,99.46063296300807,99.46224305326923,99.8772733100771,97.42113892863024,102.9000798937213,0.0,76.71523042840187,0.9477691291542563,0.49658583867443884,0.005424598242697282,0.0020901210154091,0.0,41.71523042840186
142,99.85406002283241,99.46063296300807,99.46063296300807,99.55449784276395,99.8772733100771,97.42113892863024,102.9000798937213,0.0,76.71523042840187,0.9477691291542563,0.49658583867443884,0.005424598242697282,0.0020901210154091,0.0,41.71523042840186
143,99.86875698332976,99.46063296300807,99.46063296300807,99.56915071237977,99.8772733100771,97.42113892863024,102.9000798937213,0.0,76.71523042840187,0.9477691291542563,0.49658583867443884,0.005424598242697282,0.0020901210154091,0.0,41.71523042840186
144,99.84992239922177,99.21353105355384,99.21353105355385,99.5120672553198,99.88464049108403,95.08525423104705,105.427945270405,0.0,100.0,0.8879475988219158,0.44692725480699497,0.005503613443582849,0.0033707463625788064,0.0,67.18845202131729
145,99.95864162970148,98.58272589329586,98.58272589329586,98.87936398525162,99.8770685414163,94.04398190868558,105.55322166352892,0.0,100.0,0.8969117909161625,0.4022345293262955,0.00595604039865881,0.0065219388733482354,0.0,129.59357608535726
146,100.07792017308684,99.10060209072573,99.10060209072573,99.80131341863995,99.83472802553273,99.07714097135596,100.07792017308682,0.0,100.0,1.1240239011614381,0.35112841805918615,0.00591497235499296,0.003690274293550378,0.0,73.53412478063204
147,99.91384352712527,99.10060209072573,99.10060209072573,99.80131341863995,99.83472802553273,99.07714097135596,100.07792017308682,0.0,100.0,1.1240239011614381,0.35112841805918615,0.00591497235499296,0.003690274293550378,0.0,73.53412478063204
148,100.099172194197,99.12612658710273,99.12612658710273,99.827018391254,99.88617627525497,99.12612658710273,100.12740059303306,0.0,100.0,1.074101989068523,0.41601557625326757,0.006018369328613062,0.0038191090561768525,0.0,76.09157908475494
149,100.03978066385694,99.12612658710273,99.12612658710273,99.827018391254,99.88617627525497,99.12612658710273,100.12740059303306,0.0,100.0,1.074101989068523,0.41601557625326757,0.006018369328613062,0.0038191090561768525,0.0,76.09157908475494
150,100.13217445642728,99.20019337872132,99.20019337872132,99.90160888745977,99.87632097475468,97.45258854377293,101.8468727648461,0.0,100.0,1.1099755873555721,0.284554654157235,0.005945298420274938,0.003396320245153751,0.0,67.69648595729261
151,100.13574039475061,99.20019337872132,99.20019337872132,99.90160888745977,99.87632097475468,97.45258854377293,101.8468727648461,0.0,100.0,1.1099755873555721,0.284554654157235,0.005945298420274938,0.003396320245153751,0.0,67.69648595729261
152,100.1668597922917,99.20019337872132,99.20019337872132,99.90160888745977,99.87632097475468,97.45258854377293,101.8468727648461,0.0,100.0,1.1099755873555721,0.284554654157235,0.005945298420274938,0.003396320245153751,0.0,67.69648595729261
153,100.11706000105177,100.23264957954656,100.23264957954656,100.94136528364436,100.0121487614017,99.3438335243425,100.34730659024495,0.0,100.0,1.6957490974696343,0.15631899747699382,0.00526459568216703,-0.0011011562845663482,21.998901462727538,0.0
154,100.27984002479009,99.62009260709333,99.62009260709331,99.9198521635841,99.87222971931864,99.62009260709331,100.62635616878113,0.0,100.0,1.6400891696720636,0.24068709772929445,0.005100387279734276,0.001263893814483643,0.0,25.245968066792692
155,100.26397999552418,99.62009260709333,99.62009260709331,99.96318805553763,99.87222971931864,99.62009260709331,100.62635616878113,0.0,100.0,1.6400891696720636,0.24068709772929445,0.005100387279734276,0.001263893814483643,0.0,25.245968066792692
156,100.26736719480742,99.62009260709333,99.62009260709331,99.966565093223,99.87222971931864,99.62009260709331,100.62635616878113,0.0,100.0,1.6400891696720636,0.24068709772929445,0.005100387279734276,0.001263893814483643,0.0,25.245968066792692
157,100.28217593040114,99.65550357356271,99.65550357356271,100.3601384473152,100.0121487614017,99.65550357356271,100.66212482178052,0.0,100.0,1.5355487027649652,0.316618387956365,0.0050087075660757265,0.0017861941264310877,0.0,35.66018651292468
158,100.42349504596429,99.74977556242794,99.74977556242793,100.45507700579869,100.0165077134965,98.66200354052998,101.6757655420858,0.0,100.0,1.4927048065437682,0.2849565491607285,0.00486841173606756,0.0013352210728180772,0.0,26.66881269566379
159,100.36697535698228,99.74977556242794,99.74977556242793,100.45507700579869,100.0165077134965,98.66200354052998,101.6757655420858,0.0,100.0,1.4927048065437682,0.2849565491607285,0.00486841173606756,0.0013352210728180772,0.0,26.66881269566379
160,100.24699791117203,99.74977556242794,99.74977556242793,100.45507700579869,100.0165077134965,98.66200354052998,101.6757655420858,0.0,100.0,1.4927048065437682,0.2849565491607285,0.00486841173606756,0.0013352210728180772,0.0,26.66881269566379
161,100.26083888659991,99.74977556242794,99.74977556242793,100.45507700579869,100.0165077134965,98.66200354052998,101.6757655420858,0.0,100.0,1.4927048065437682,0.2849565491607285,0.00486841173606756,0.0013352210728180772,0.0,26.66881269566379
162,100.22370982298413,99.74977556242794,99.74977556242793,100.45507700579869,100.0165077134965,98.66200354052998,101.6757655420858,0.0,100.0,1.4927048065437682,0.2849565491607285,0.00486841173606756,0.0013352210728180772,0.0,26.66881269566379
163,100.21073085125988,99.74977556242794,99.74977556242793,100.45507700579869,100.0165077134965,98.66200354052998,101.6757655420858,0.0,100.0,1.4927048065437682,0.2849565491607285,0.00486841173606756,0.0013352210728180772,0.0,26.66881269566379
164,100.1416271335197,99.74977556242794,99.74977556242793,100.41712797384419,100.0165077134965,98.66200354052998,101.6757655420858,0.0,100.0,1.4927048065437682,0.2849565491607285,0.00486841173606756,0.0013352210728180772,0.0,26.66881269566379
165,100.17377936535269,99.74977556242794,99.74977556242793,100.37981921482475,100.0165077134965,98.66200354052998,101.6757655420858,0.0,100.0,1.4927048065437682,0.2849565491607285,0.00486841173606756,0.0013352210728180772,0.0,26.66881269566379
166,100.21313575019522,99.94753066819911,99.9475306681991,100.24827549468313,100.02182984473902,95.98143691286883,104.51536320513632,0.0,100.0,1.3044649691758081,0.19491027962593827,0.0043548470203457175,0.000371552803636227,0.0,7.42829606849349
167,100.26775819357985,98.57136565391754,98.57136565391752,98.86796956260537,100.05098328058901,99.80785659043774,100.81601675801792,0.0,100.0,1.4164840618805599,0.2093186312641418,0.004430956532226355,0.0074494015130159045,0.0,147.8863653465512
168,100.16906076525746,99.1673701576049,99.16737015760489,99.86855358296168,99.92773608088072,99.16737015760489,100.16906076525747,0.0,100.0,1.3831653369301151,0.2883867681377276,0.00462339445521242,0.0038191090561765363,0.0,76.0915790847494
169,100.04872089662577,98.09742622047577,98.09742622047575,98.39260403257347,99.91990279091301,98.25448436334271,101.099734954733,0.0,100.0,1.352512109975706,0.25954809132395484,0.0054504565682113515,0.009203621620067633,0.0,182.3937493465022
170,100.18475324240903,99.18290570998495,99.18290570998494,99.88419898268181,99.94339075212632,99.18290570998494,100.18475324240903,0.0,100.0,1.3243111411776496,0.33359328219155937,0.005581724489038343,0.0038191090561767505,0.0,76.09157908475383
171,100.28563164665509,99.28277533018856,99.28277533018854,99.98477475171514,100.04402612275625,99.28277533018854,100.28563164665509,0.0,100.0,1.2983662498834379,0.40023395397240347,0.005705116334615729,0.0038191090561769158,0.0,76.09157908475606
172,100.26627448265552,99.28277533018856,99.28277533018854,99.82484823726337,100.04402612275625,99.28277533018854,100.28563164665509,0.0,100.0,1.2983662498834379,0.40023395397240347,0.005705116334615729,0.0038191090561769158,0.0,76.09157908475606
173,100.42599042743493,99.42173052316059,99.42173052316058,100.12471245615262,100.18404675482809,99.42173052316058,100.42599042743493,0.0,100.0,1.234496949892763,0.46021055857516313,0.005821104669458425,0.0038191090561764617,0.0,76.09157908474829
174,100.31717323088672,99.42173052316059,99.42173052316058,100.12471245615262,100.18404675482809,99.42173052316058,100.42599042743493,0.0,100.0,1.234496949892763,0.46021055857516313,0.005821104669458425,0.0038191090561764617,0.0,76.09157908474829
175,100.16732368424691,101.3814074321868,101.3814074321868,102.09824566655578,100.17619337278268,97.79805081326398,102.09330017080232,100.0,0.0,1.175737193901342,0.4141895027176468,0.0061893871706723644,-0.005979501912062911,118.8791998385197,0.0
176,100.22551098805019,101.2378898869194,101.2378898869194,100.59907367399772,100.31653826200403,100.2255109880502,101.2378898869194,100.0,0.0,1.1616782183892347,0.4727705524458822,0.0063665753472292395,-0.00457122988255362,91.00857652648675,0.0
177,100.17229384420065,101.16180944815058,101.16180944815059,100.451545991644,100.4163082843378,100.17229384420065,101.18413519616227,100.0,0.0,1.3140202895161148,0.39937505787298344,0.0062782040165298755,-0.0036983238666914117,73.69393330146856,0.0
178,100.20075002631874,101.16180944815058,101.16180944815059,100.451545991644,100.4163082843378,100.17229384420065,101.18413519616227,100.0,0.0,1.3140202895161148,0.39937505787298344,0.0062782040165298755,-0.0036983238666914117,73.69393330146856,0.0
179,100.2525855452654,101.14737106133352,101.14737106133353,100.43720897765314,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
180,100.31798366808589,101.14737106133352,101.14737106133353,100.43720897765314,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
181,100.34060822270138,101.14737106133352,101.14737106133353,100.43720897765314,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
182,100.41587768697653,101.14737106133352,101.14737106133353,100.43720897765314,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
183,100.44936701401198,101.14737106133352,101.14737106133353,100.60631577655381,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
184,100.39512189757481,101.14737106133352,101.14737106133353,100.54063288906708,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
185,100.41426880267512,101.14737106133352,101.14737106133353,100.54063288906708,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
186,100.59707731360491,101.14737106133352,101.14737106133353,100.54063288906708,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
187,100.55503724543313,101.14737106133352,101.14737106133353,100.54063288906708,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
188,100.44123448471208,101.14737106133352,101.14737106133353,100.57376589241487,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
189,100.56416477206665,101.14737106133352,101.14737106133353,100.57376589241487,100.37772474290077,100.1358973507202,101.14737106133353,100.0,0.0,1.2488986663548258,0.45943755208568515,0.006359807090457707,-0.00381910905617639,76.09157908474606,0.0
190,100.65707584653464,101.31990878669677,101.31990878669677,101.01594906033667,100.3855939241374,95.99916417700362,105.5059473978124,100.0,0.0,1.1562595003191671,0.4134937968771166,0.006534071548968402,-0.004632074236957289,92.21434106561843,0.0
191,100.64333897814059,101.40809431285886,101.40809431285886,101.10387002992023,100.39322761936307,94.75272610215607,106.8938402360376,100.0,0.0,1.1437587402936338,0.372144417189405,0.006745517009011896,-0.005029038877340147,100.07748398907611,0.0
192,100.56638483406408,101.40809431285886,101.40809431285886,100.86899180949256,100.39322761936307,94.75272610215607,106.8938402360376,100.0,0.0,1.1437587402936338,0.372144417189405,0.006745517009011896,-0.005029038877340147,100.07748398907611,0.0
193,100.42508879953922,101.45198789907413,101.45198789907413,101.1476319353769,100.40425891388679,94.41121993887838,107.53910717301858,100.0,0.0,1.0922580410701432,0.3349299754704645,0.006963648096035388,-0.005190470950141838,103.27338151615461,0.0
194,100.45953384422421,101.5075922228915,101.5075922228915,101.20306944622287,100.41661106730261,94.46296532262282,107.598047756265,100.0,0.0,1.0848773977845318,0.30143697792341806,0.007194186417872546,-0.005402924155758568,107.47778877399638,0.0
195,100.48532115218657,101.50032439614807,101.50032439614807,100.78768420480097,100.55729277701563,100.48532115218659,101.50032439614807,100.0,0.0,1.0780872059617694,0.3712932801310763,0.007322596355674736,-0.004667142136612781,92.90922218650799,0.0
196,100.74371043048824,101.50032439614807,101.50032439614807,100.78768420480097,100.55729277701563,100.48532115218659,101.50032439614807,100.0,0.0,1.0780872059617694,0.3712932801310763,0.007322596355674736,-0.004667142136612781,92.90922218650799,0.0
197,100.8877239782026,101.50032439614807,101.50032439614807,100.78768420480097,100.55729277701563,100.48532115218659,101.50032439614807,100.0,0.0,1.0780872059617694,0.3712932801310763,0.007322596355674736,-0.004667142136612781,92.90922218650799,0.0
198,100.8601946462896,101.48895697164885,101.48895697164885,100.77639659170744,100.69817157905469,100.47406740193236,101.48895697164885,100.0,0.0,1.0185068961514947,0.43416395211796865,0.007352581682574814,-0.003911155958653645,77.91836828267562,0.0
199,100.83770365136854,102.52892142810542,102.52892142810542,102.2213346638211,100.70662207267385,99.00733731270914,102.9924506616573,100.0,0.0,1.0170263444593752,0.3907475569061718,0.007987428446818202,-0.008966440239940542,177.73515316938048,0.0
200,100.8078007716699,101.9507656897985,101.9507656897985,101.27706865848756,100.85144502704941,100.80780077166992,101.82606138552516,100.0,0.0,1.2102181047840477,0.3432713289238215,0.007927449094806785,-0.005420654236772419,107.82858326870759,0.0
201,100.80843644938443,101.82670348422668,101.82670348422668,101.11177176467845,100.99273593064228,100.80843644938442,101.82670348422668,100.0,0.0,1.193400656401324,0.4089441960314394,0.00794522955793338,-0.004111871899411567,81.90067291273806,0.0
202,100.8340520938769,101.4729161731789,101.4729161731789,100.76046841669718,100.85144502704941,100.45818701144711,101.4729161731789,100.0,0.0,1.1779286038892183,0.4680497764282955,0.007837115846455158,-0.0030716575228153828,61.24502670928011,0.0
203,100.76967670925168,101.31941323050987,101.31941323050987,100.60804322788834,100.71226469258946,100.44372918049838,101.45831230353372,100.0,0.0,1.3256815661509032,0.3961460470769541,0.007522515426338043,-0.0030052145493317073,59.92420589123415,0.0
204,100.85848632028897,101.21193819146768,101.21193819146767,100.50132277788664,100.57136617399627,100.199818809553,101.21193819146767,100.0,0.0,1.299627040858831,0.4565314423692587,0.007452112273230619,-0.0031745541063755186,63.290164077245414,0.0
205,101.11385342474547,101.93383366016154,101.93383366016153,101.628032159181,100.57536083217713,98.71746001914767,102.73175450605865,100.0,0.0,1.2756568775901247,0.41087829813233284,0.00780998199679199,-0.006708203207216827,133.27006149042032,0.0
206,101.10849701326339,101.93383366016154,101.93383366016153,101.41273521892015,100.57536083217713,98.71746001914767,102.73175450605865,100.0,0.0,1.2756568775901247,0.41087829813233284,0.00780998199679199,-0.006708203207216827,133.27006149042032,0.0
207,101.09515386128358,101.93383366016154,101.93383366016153,101.39935191703468,100.57536083217713,98.71746001914767,102.73175450605865,100.0,0.0,1.2756568775901247,0.41087829813233284,0.00780998199679199,-0.006708203207216827,133.27006149042032,0.0
208,100.99226174670318,101.93383366016154,101.93383366016153,101.2801791546192,100.57536083217713,98.71746001914767,102.73175450605865,100.0,0.0,1.2756568775901247,0.41087829813233284,0.00780998199679199,-0.006708203207216827,133.27006149042032,0.0
209,100.8069251774055,101.89162643606122,101.8916264360612,101.585951556753,100.72103894510852,100.80692517740549,101.82517694687424,100.0,0.0,1.1840113753586736,0.35704075592251566,0.00786513665936293,-0.0057774645467029056,114.88554377795168,0.0
210,100.90678972965523,101.82598039150642,101.82598039150642,101.11105374883785,100.86214715232906,100.80772058759135,101.82598039150642,100.0,0.0,1.1692904653299798,0.42133668033026406,0.007963863069233067,-0.004755252568845736,94.65494321503786,0.0
211,100.8065234827154,101.82477119466203,101.82477119466203,101.27507313957851,100.87572030469221,99.21477709532459,103.46084807510248,100.0,0.0,1.1557472281035817,0.3792030122972377,0.008047879646412653,-0.004682035464984731,93.20432335227058,0.0
212,100.70058751335023,101.71776516500023,101.71776516500023,101.00359830827506,100.94377862776254,100.70058751335023,101.71776516500023,100.0,0.0,1.1432874498552952,0.44128271106751393,0.008023302182547558,-0.0038191090561766447,76.09157908475272,0.0
213,100.57146840192148,101.49906178371813,101.49906178371812,100.78643045725269,100.81645521029009,100.57146840192146,101.58734182012269,100.0,0.0,1.30082307401616,0.37783737437017956,0.007722626398955207,-0.0033739704377111794,67.2525008046465,0.0
214,100.44260425743187,101.45717601760796,101.45717601760796,100.74483877375312,100.68517234434208,100.44260425743188,101.45717601760796,100.0,0.0,1.2767572280948674,0.4400536369331616,0.007717564129937519,-0.003819109056176348,76.09157908474606,0.0
215,100.46331869919999,101.45717601760796,101.45717601760796,100.74483877375312,100.68517234434208,100.44260425743188,101.45717601760796,100.0,0.0,1.2767572280948674,0.4400536369331616,0.007717564129937519,-0.003819109056176348,76.09157908474606,0.0
216,100.51832882813585,101.45717601760796,101.45717601760796,100.74483877375312,100.68517234434208,100.44260425743188,101.45717601760796,100.0,0.0,1.2767572280948674,0.4400536369331616,0.007717564129937519,-0.003819109056176348,76.09157908474606,0.0
217,100.5548612863554,101.45717601760796,101.45717601760796,100.74483877375312,100.68517234434208,100.44260425743188,101.45717601760796,100.0,0.0,1.2767572280948674,0.4400536369331616,0.007717564129937519,-0.003819109056176348,76.09157908474606,0.0
218,100.40675287124307,101.2462371175584,101.24623711755838,100.53538088904996,100.65342571608716,100.40675287124307,101.42096249620512,100.0,0.0,1.375144769767084,0.28651748262333476,0.007170374289055283,-0.0029361683578425384,58.551450241346444,0.0
219,100.28999366609379,101.2462371175584,101.24623711755838,100.55076629630138,100.65342571608716,100.40675287124307,101.42096249620512,100.0,0.0,1.375144769767084,0.28651748262333476,0.007170374289055283,-0.0029361683578425384,58.551450241346444,0.0
220,100.1124388816469,101.1236756380272,101.1236756380272,100.41367992141113,100.51260951442578,100.11243888164692,101.1236756380272,100.0,0.0,1.3051331881857173,0.35786573436100133,0.007103817326059481,-0.0030305365085425643,60.42760211651399,0.0
221,100.17292061833143,101.1696350489744,101.1696350489744,100.86612614382749,100.51734285855566,98.70012007942282,102.57067355797575,100.0,0.0,1.7212315891568153,0.18603292335022292,0.006711420914944703,-0.003234180992675701,64.47509572442112,0.0
222,100.21745932912037,101.12363476426125,101.12363476426127,100.41363933462256,100.37671703959585,100.11239841661866,101.12363476426127,100.0,0.0,1.6635330620242703,0.2674296310152007,0.006753551446589433,-0.003706781243699653,73.86183520861734,0.0
223,100.1904325763522,100.82002129887742,100.82002129887742,100.11215755856432,100.34547161941572,100.10162931435737,101.11275688318926,100.0,0.0,1.6741513253086164,0.2589218676143973,0.006539776000794052,-0.002359001400177781,47.068992185085314,0.0
224,100.27792803051052,100.82002129887742,100.82002129887742,100.11215755856432,100.34547161941572,100.10162931435737,101.11275688318926,100.0,0.0,1.6741513253086164,0.2589218676143973,0.006539776000794052,-0.002359001400177781,47.068992185085314,0.0
225,100.38606027404671,100.82002129887742,100.82002129887742,100.11215755856432,100.34547161941572,100.10162931435737,101.11275688318926,100.0,0.0,1.6741513253086164,0.2589218676143973,0.006539776000794052,-0.002359001400177781,47.068992185085314,0.0
226,100.5138134175968,100.82002129887742,100.82002129887742,100.2832996786803,100.34547161941572,100.10162931435737,101.11275688318926,100.0,0.0,1.6741513253086164,0.2589218676143973,0.006539776000794052,-0.002359001400177781,47.068992185085314,0.0
227,100.70096646227155,100.82002129887742,100.82002129887742,100.27964169396604,100.34547161941572,100.10162931435737,101.11275688318926,100.0,0.0,1.6741513253086164,0.2589218676143973,0.006539776000794052,-0.002359001400177781,47.068992185085314,0.0
228,100.69314746435305,101.77106143940155,101.77106143940155,101.4657482550834,100.3552939967487,97.21635623097261,104.11367079451468,100.0,0.0,1.4558509910414632,0.17710255744824774,0.006541023838267383,-0.0070043683298889135,139.11296812953555,0.0
229,100.64602856892373,101.66265512012498,101.66265512012498,100.94887519450725,100.49588980244415,100.64602856892373,101.66265512012498,100.0,0.0,1.4193829117581462,0.259392301703423,0.006841154417049177,-0.005771535989872325,114.76833024891664,0.0
230,100.6707572674443,102.0400767962697,102.0400767962697,101.73395656588089,100.5206269850108,99.27832817847334,103.06320301061783,100.0,0.0,1.4989491774776458,0.17742433436514132,0.007195084182959747,-0.007501207207986233,148.90716069261623,0.0
231,100.68735716500092,101.52002062353371,101.52002062353371,100.80724214372955,100.66992858631892,100.6873571650009,101.70440117676858,100.0,0.0,1.8297158252112076,0.14999226597637508,0.007019612240779176,-0.004204422823868932,83.73639327430627,0.0
232,100.5102748320133,101.52002062353371,101.52002062353371,100.80724214372955,100.66992858631892,100.6873571650009,101.70440117676858,100.0,0.0,1.8297158252112076,0.14999226597637508,0.007019612240779176,-0.004204422823868932,83.73639327430627,0.0
233,100.62996777935454,101.73986512287469,101.73986512287469,101.43464552750608,100.68562912151873,98.7079701228245,103.74387553300456,100.0,0.0,1.7233385591943111,0.13499303937873758,0.007223403544252517,-0.005208019895375254,103.62073903702584,0.0
234,100.77534397713528,101.73986512287469,101.73986512287469,101.07857971628414,100.68562912151873,98.7079701228245,103.74387553300456,100.0,0.0,1.7233385591943111,0.13499303937873758,0.007223403544252517,-0.005208019895375254,103.62073903702584,0.0
235,100.82776059737272,101.7209188258057,101.7209188258057,101.00672982702875,100.82668772026841,100.70370963754763,101.7209188258057,100.0,0.0,1.6254714744587664,0.22149373544086381,0.007319792952459164,-0.004414918155717002,87.91024657068158,0.0
