step,fair_price,submission_spot,normalizer_spot,internal_price_estimate,p_low,p_high,bid_fee_bps,ask_fee_bps,lambda_hat,arb_hat,stale_hat,inventory_signed,required_no_arb_bid_bps,required_no_arb_ask_bps
299,101.2272268407036,100.79504041956604,100.92354516018149,101.18879389583878,99.91242928770842,101.39090369360527,100.0,58.76890848511185,1.2743653948863227,0.32839330932198085,0.003795114666248439,0.0019494306443251798,0.0,38.91275516912152
300,101.24759616104261,100.79504041956604,100.94385337255949,101.18879389583878,99.91242928770842,101.39090369360527,100.0,58.76890848511185,1.2743653948863227,0.32839330932198085,0.003795114666248439,0.0019494306443251798,0.0,38.91275516912152
301,101.20483637181476,100.79504041956604,100.83149478930096,101.18879389583878,99.91242928770842,101.39090369360527,100.0,58.76890848511185,1.2743653948863227,0.32839330932198085,0.003795114666248439,0.0019494306443251798,0.0,38.91275516912152
302,101.3004436832002,100.82043924814411,101.02254268342877,101.04722870314181,99.81223485566267,101.41645267073321,100.0,58.76890848511185,1.1838447347239882,0.3955539783897828,0.00370222257026373,0.001123456060593205,0.0,22.443906469119533
303,101.30093948565062,100.82043924814411,101.02254268342877,101.04722870314181,99.81223485566267,101.41645267073321,100.0,58.76890848511185,1.1838447347239882,0.3955539783897828,0.00370222257026373,0.001123456060593205,0.0,22.443906469119533
304,101.33398199017759,100.82043924814411,101.02998004420706,101.04722870314181,99.81223485566267,101.41645267073321,100.0,58.76890848511185,1.1838447347239882,0.3955539783897828,0.00370222257026373,0.001123456060593205,0.0,22.443906469119533
305,101.2572446073641,101.10487536934117,101.39746256303205,101.03411877538335,98.54032287097684,102.72548838157743,100.0,58.76890848511185,1.1158038226127358,0.3559985805508045,0.0035220939349179543,-0.0003500393096205863,6.998336499535185,0.0
306,101.08868527491933,101.16542152570484,101.45818393379486,101.02140377057489,97.84862218394912,103.45166407320052,100.0,58.76890848511185,1.106539516803717,0.3203987224957241,0.0033962443604460325,-0.0007123003930592185,14.235867647064415,0.0
307,101.06346360797608,101.16542152570484,101.3675663068968,101.02140377057489,97.84862218394912,103.45166407320052,100.0,58.76890848511185,1.106539516803717,0.3203987224957241,0.0033962443604460325,-0.0007123003930592185,14.235867647064415,0.0
308,101.06077426457547,101.1080091039926,100.39812338310202,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
309,101.01692376235668,101.1080091039926,100.55642491976671,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
310,101.11359079381276,101.1080091039926,100.81025002143133,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
311,101.1191163129108,101.1080091039926,100.69542231349149,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
312,101.15108828357016,101.1080091039926,100.84763501871946,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
313,101.33164075393043,101.1080091039926,101.02764583166864,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
314,101.2495980911355,101.1080091039926,101.02764583166864,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
315,101.2548775332308,101.1080091039926,100.76730921360632,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
316,101.25068948797951,101.1080091039926,100.68622010797236,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
317,101.14332849204332,101.1080091039926,100.8398985065672,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
318,101.02836489991923,101.1080091039926,100.8398985065672,101.00907174479107,96.91318128089458,104.45021676525013,100.0,58.76890848511185,1.0580163554594197,0.2883588502461517,0.0032512103257994283,-0.0004895051857370714,9.785313752914693,0.0
319,100.98399831078208,100.98530219925092,100.27627801129226,100.99711111812871,94.84550961491128,106.72727505286112,100.0,58.76890848511185,0.9806477742953935,0.25952296522153656,0.00306315351640877,5.846508457763208e-05,0.0,1.1692333322266268
320,101.09074999784211,100.98530219925092,100.78747774784861,100.99711111812871,94.84550961491128,106.72727505286112,100.0,58.76890848511185,0.9806477742953935,0.25952296522153656,0.00306315351640877,5.846508457763208e-05,0.0,1.1692333322266268
321,101.15279945129807,100.98530219925092,100.8131285993183,100.99711111812871,94.84550961491128,106.72727505286112,100.0,58.76890848511185,0.9806477742953935,0.25952296522153656,0.00306315351640877,5.846508457763208e-05,0.0,1.1692333322266268
322,101.07396909278012,100.98530219925092,100.63455083930889,100.99711111812871,94.84550961491128,106.72727505286112,100.0,58.76890848511185,0.9806477742953935,0.25952296522153656,0.00306315351640877,5.846508457763208e-05,0.0,1.1692333322266268
323,101.14551278474461,100.80233884332496,100.14713290954204,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
324,101.07875455311324,100.80233884332496,100.7755182894539,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
325,101.12507442184261,100.80233884332496,100.71015106939409,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
326,101.3081508740114,100.80233884332496,101.00422642138938,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
327,101.31444922010142,100.80233884332496,100.80369743033634,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
328,101.32208686132071,100.80233884332496,101.01812060073676,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
329,101.28319370279858,100.80233884332496,100.1003096565,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
330,101.22310044478398,100.80233884332496,100.91943114344961,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
331,101.11267439445265,100.80233884332496,100.91943114344961,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
332,100.91289033393517,100.80233884332496,100.91943114344961,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
333,100.85562711049131,100.80233884332496,100.70521645108961,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
334,100.69271371791321,100.80233884332496,100.29617975403836,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
335,100.76352575605688,100.80233884332496,100.64300194982698,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
336,100.88370152353487,100.80233884332496,100.64300194982698,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
337,100.85251700414751,100.80233884332496,100.70551942216947,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
338,100.91625610222562,100.80233884332496,100.67795807886748,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
339,100.8546897592763,100.80233884332496,100.76502856017011,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
340,100.69366684787514,100.80233884332496,100.76502856017011,100.97950383507711,93.80665652759821,107.48213997874393,100.0,58.76890848511185,0.9221959523517621,0.23357066869938292,0.002984724649997583,0.0008780026458303015,0.0,17.544648668654794
341,100.78481763465507,100.90992179629397,101.20194481423542,100.95451215157414,93.90677322363118,107.4890609434817,100.0,58.76890848511185,1.0910784515735028,0.12141937641668722,0.0026021600016432863,0.0002208925782917793,0.0,4.416875910726592
342,100.6914246984561,100.90992179629397,100.99440792222279,100.95451215157414,93.90677322363118,107.4890609434817,100.0,58.76890848511185,1.0910784515735028,0.12141937641668722,0.0026021600016432863,0.0002208925782917793,0.0,4.416875910726592
343,100.81343153493322,100.90992179629397,100.99440792222279,100.95451215157414,93.90677322363118,107.4890609434817,100.0,58.76890848511185,1.0910784515735028,0.12141937641668722,0.0026021600016432863,0.0002208925782917793,0.0,4.416875910726592
344,100.88266312703445,102.43272979283611,102.72915966174905,100.97623545987436,95.3238983452133,108.46236727160891,100.0,58.76890848511185,1.0304588421142893,0.1092774387750185,0.003305295905922615,-0.007160423490440815,142.19032685230948,0.0
345,100.8379058018919,101.85647050696153,101.14132979126569,101.1177011924249,100.8379058018919,102.45860856599421,100.0,58.76890848511185,1.0280221347451461,0.19834969489751664,0.0035437465762447585,-0.003639720799702434,72.53042549576038,0.0
346,100.66952865873661,101.61744607217969,101.63380027262097,101.05884982003228,100.66952865873661,102.28752520537878,97.0,58.76890848511185,1.218108683893117,0.21167119130990142,0.0036476342564247992,-0.002756100557731164,54.97050690987049,0.0
347,100.57855144774581,101.56371952715928,100.88119503284435,100.95683080029606,100.57855144774581,102.16412694987713,97.0,58.76890848511185,1.2006599891816678,0.2905040721789113,0.0037883785480764182,-0.0029966772551325146,59.75448021090956,0.0
348,100.56585163598817,101.37353224974015,100.69228584445106,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
349,100.63788622578282,101.37353224974015,100.69228584445106,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
350,100.4953131737545,101.37353224974015,100.69228584445106,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
351,100.57533666056004,101.37353224974015,100.70538068143519,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
352,100.62975901385911,101.37353224974015,100.70538068143519,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
353,100.84205552224287,101.37353224974015,100.70538068143519,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
354,100.97019307184227,101.37353224974015,100.70538068143519,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
355,101.04417915015478,101.37353224974015,100.74104661270434,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
356,101.14612020626116,101.37353224974015,100.84268184564239,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
357,101.25810710357855,101.37353224974015,100.8743820382777,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
358,101.2951471830346,101.37353224974015,100.9912617414855,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
359,101.34791018405711,101.37353224974015,101.24799780974438,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
360,101.27983764799365,101.37353224974015,101.24799780974438,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
361,101.44234733749418,101.37353224974015,101.24799780974438,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
362,101.5830572346097,101.37353224974015,101.36447921434394,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
363,101.54158889674797,101.37353224974015,101.40679272844646,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
364,101.55045814445347,101.37353224974015,101.40679272844646,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
365,101.47924696034352,101.37353224974015,101.40679272844646,100.94736744127087,100.56585163598817,102.15122693131481,94.0,58.76890848511185,1.341993608236765,0.27470478537037535,0.003811820511357941,-0.0021063805524794026,42.03906078949604,0.0
366,101.5052381428791,104.84448703196374,105.14789628025747,100.96358802993403,97.56827963194543,105.50926412068762,100.0,58.76890848511185,1.1767035021595915,0.18789807319333676,0.0063873821980086265,-0.018856884021010795,370.15766034951713,0.0
367,101.55712045823832,102.58294995781651,101.8627085839903,101.10503604368239,101.55712045823833,103.18938269664996,100.0,58.76890848511185,1.1625672219868244,0.2691082658740031,0.0068748473797532305,-0.0072557736130948935,144.07013199969842,0.0
368,101.5936754953425,102.58294995781651,101.8627085839903,101.10503604368239,101.55712045823833,103.18938269664996,100.0,58.76890848511185,1.1625672219868244,0.2691082658740031,0.0068748473797532305,-0.0072557736130948935,144.07013199969842,0.0
369,101.59198549154502,102.49684732877841,101.7772104869515,101.24668222333376,101.47187885549062,103.10277106047988,100.0,58.76890848511185,1.1095618442278785,0.34219743928660284,0.007198682720103739,-0.006135974517536222,121.97107891860237,0.0
370,101.50937397750853,102.49684732877841,102.27137967548464,101.24668222333376,101.47187885549062,103.10277106047988,100.0,58.76890848511185,1.1095618442278785,0.34219743928660284,0.007198682720103739,-0.006135974517536222,121.97107891860237,0.0
371,101.33711391595804,102.06729543801121,101.35067450715252,101.40058907515427,101.33711391595804,102.96584013080434,100.0,52.76890848511185,1.3916288319459822,0.23564791683874764,0.0069149784327955325,-0.0032767154602907664,65.32027325656497,0.0
372,101.26882261674662,102.06729543801121,101.35067450715252,101.40058907515427,101.33711391595804,102.96584013080434,100.0,52.76890848511185,1.3916288319459822,0.23564791683874764,0.0069149784327955325,-0.0032767154602907664,65.32027325656497,0.0
373,101.17067015679872,102.29027708146165,102.52441640489317,101.42293850883864,99.37436620587053,104.99952320874516,100.0,49.76890848511185,1.3202985253903037,0.21208312515487288,0.007011000225179637,-0.004257645092439034,84.79188808260818,0.0
374,101.23101467328136,102.25355017503166,101.77570225384552,101.56503006363108,101.23101467328136,102.76500036489497,100.0,49.76890848511185,1.2946746433590794,0.29087481263938564,0.006995714086599806,-0.003378102774508373,67.33459231704208,0.0
375,101.18780200659998,102.20990101676766,101.49227884312938,101.55370102379412,101.1878020066,102.72113288296158,100.0,49.76890848511185,1.2711006718903533,0.36178733137544705,0.00696242039418217,-0.003220398473535673,64.2012159727956,0.0
376,101.22305688848581,102.20990101676766,101.49227884312938,101.55370102379412,101.1878020066,102.72113288296158,100.0,49.76890848511185,1.2711006718903533,0.36178733137544705,0.00696242039418217,-0.003220398473535673,64.2012159727956,0.0
377,101.302569064968,102.0567317012668,101.34018493907136,101.41162531856017,101.03616438425414,102.5671974476012,100.0,49.76890848511185,1.2094126181391252,0.4256085982379023,0.006925142317631711,-0.00317054893525167,63.21056651068746,0.0
378,101.26381713946078,101.88937732133581,101.17400556481688,101.2697483801443,100.87048354812245,102.39900599717981,100.0,49.76890848511185,1.1926596086879953,0.4830477384141121,0.006875631137770442,-0.003049968536003562,60.81389026820094,0.0
379,101.37480793639126,101.88937732133581,101.17400556481688,101.2697483801443,100.87048354812245,102.39900599717981,100.0,49.76890848511185,1.1926596086879953,0.4830477384141121,0.006875631137770442,-0.003049968536003562,60.81389026820094,0.0
380,101.39053960688615,101.88937732133581,101.17400556481688,101.2697483801443,100.87048354812245,102.39900599717981,100.0,49.76890848511185,1.1926596086879953,0.4830477384141121,0.006875631137770442,-0.003049968536003562,60.81389026820094,0.0
381,101.46282658975863,101.88937732133581,101.17400556481688,101.2697483801443,100.87048354812245,102.39900599717981,100.0,49.76890848511185,1.1926596086879953,0.4830477384141121,0.006875631137770442,-0.003049968536003562,60.81389026820094,0.0
382,101.53223535739465,101.88937732133581,101.2276386513225,101.2697483801443,100.87048354812245,102.39900599717981,100.0,49.76890848511185,1.1926596086879953,0.4830477384141121,0.006875631137770442,-0.003049968536003562,60.81389026820094,0.0
383,101.48663848887014,101.88937732133581,101.2276386513225,101.2697483801443,100.87048354812245,102.39900599717981,100.0,49.76890848511185,1.1926596086879953,0.4830477384141121,0.006875631137770442,-0.003049968536003562,60.81389026820094,0.0
384,101.51067691241947,101.88937732133581,101.2276386513225,101.2697483801443,100.87048354812245,102.39900599717981,100.0,49.76890848511185,1.1926596086879953,0.4830477384141121,0.006875631137770442,-0.003049968536003562,60.81389026820094,0.0
385,101.55499448971001,101.85498929412219,101.21665535209229,101.20106787756436,100.83643940118097,102.36444596847561,100.0,49.76890848511185,1.108675411421527,0.5347429645727009,0.006849542422282554,-0.003220398473535561,64.20121597279227,0.0
386,101.45687583820889,101.62593851687545,100.91241638084925,101.06241582870507,100.66658559128987,102.19201830989911,97.0,46.76890848511185,1.275985475236088,0.4417641877677274,0.006566209830696187,-0.002780242061710104,55.45067493539557,0.0
387,101.57880858955515,101.62593851687545,101.27407216378647,101.06241582870507,100.66658559128987,102.19201830989911,97.0,46.76890848511185,1.275985475236088,0.4417641877677274,0.006566209830696187,-0.002780242061710104,55.45067493539557,0.0
388,101.73732128421148,101.62593851687545,101.46492743988154,101.06241582870507,100.66658559128987,102.19201830989911,97.0,46.76890848511185,1.275985475236088,0.4417641877677274,0.006566209830696187,-0.002780242061710104,55.45067493539557,0.0
389,101.66487009418775,101.62593851687545,101.61934474737312,101.06241582870507,100.66658559128987,102.19201830989911,97.0,46.76890848511185,1.275985475236088,0.4417641877677274,0.006566209830696187,-0.002780242061710104,55.45067493539557,0.0
390,101.8881875553925,101.62593851687545,101.36787512578918,101.06241582870507,100.66658559128987,102.19201830989911,97.0,46.76890848511185,1.275985475236088,0.4417641877677274,0.006566209830696187,-0.002780242061710104,55.45067493539557,0.0
391,101.98785561248526,101.62593851687545,101.68189204564783,101.06241582870507,100.66658559128987,102.19201830989911,97.0,46.76890848511185,1.275985475236088,0.4417641877677274,0.006566209830696187,-0.002780242061710104,55.45067493539557,0.0
392,102.07399411362766,101.62593851687545,101.76777213128678,101.06241582870507,100.66658559128987,102.19201830989911,97.0,46.76890848511185,1.275985475236088,0.4417641877677274,0.006566209830696187,-0.002780242061710104,55.45067493539557,0.0
393,102.25119671919943,102.04286365182013,102.18398320180506,101.0761373989764,97.2289777752934,105.80509837010963,97.0,40.76890848511186,1.153990034172274,0.30216670443312554,0.006476543319219685,-0.004759408267284496,94.73727199015957,0.0
394,102.23767650786455,102.04286365182013,102.18398320180506,101.0761373989764,97.2289777752934,105.80509837010963,97.0,40.76890848511186,1.153990034172274,0.30216670443312554,0.006476543319219685,-0.004759408267284496,94.73727199015957,0.0
395,102.19704143978713,102.04286365182013,101.89152262811672,101.0761373989764,97.2289777752934,105.80509837010963,97.0,40.76890848511186,1.153990034172274,0.30216670443312554,0.006476543319219685,-0.004759408267284496,94.73727199015957,0.0
396,102.20958354530747,102.04286365182013,101.83567244630889,101.0761373989764,97.2289777752934,105.80509837010963,97.0,40.76890848511186,1.153990034172274,0.30216670443312554,0.006476543319219685,-0.004759408267284496,94.73727199015957,0.0
397,102.37785686457752,102.04286365182013,102.0707232939838,101.0761373989764,97.2289777752934,105.80509837010963,97.0,40.76890848511186,1.153990034172274,0.30216670443312554,0.006476543319219685,-0.004759408267284496,94.73727199015957,0.0
398,102.20370004739607,102.04286365182013,102.03218856214117,101.0761373989764,97.2289777752934,105.80509837010963,97.0,40.76890848511186,1.153990034172274,0.30216670443312554,0.006476543319219685,-0.004759408267284496,94.73727199015957,0.0
399,102.2193585262966,102.04286365182013,102.03218856214117,101.0761373989764,97.2289777752934,105.80509837010963,97.0,40.76890848511186,1.153990034172274,0.30216670443312554,0.006476543319219685,-0.004759408267284496,94.73727199015957,0.0
400,102.19885143175809,102.21437591069213,102.32490023229185,101.09604312736468,95.1495226764969,108.79076654586703,100.0,37.76890848511186,1.0730994028670635,0.271950033989813,0.006748031438729136,-0.0055006171775097605,109.41051817452419,0.0
401,102.16169376722355,102.21437591069213,102.32490023229185,101.09604312736468,95.1495226764969,108.79076654586703,100.0,37.76890848511186,1.0730994028670635,0.271950033989813,0.006748031438729136,-0.0055006171775097605,109.41051817452419,0.0
402,102.06488405347912,102.5285765271041,102.6085320231,101.12374978573565,95.41309331612307,109.09232090720762,100.0,40.76890848511186,1.0272514506376984,0.2447550305908317,0.0071709421242836715,-0.0068981620136782185,137.0180674455246,0.0
403,102.00108828620067,102.5285765271041,102.30801232317017,101.12374978573565,95.41309331612307,109.09232090720762,100.0,40.76890848511186,1.0272514506376984,0.2447550305908317,0.0071709421242836715,-0.0068981620136782185,137.0180674455246,0.0
404,102.06811780730358,101.55473072940389,100.84170854775309,100.98227559107933,100.53918342210984,101.97045313661509,100.0,40.76890848511186,0.9850713345866826,0.32027952753174854,0.007079857192052013,-0.002826422433729159,56.36912571309827,0.0
405,102.13608597893192,101.71968830470166,101.82967772099515,100.99036551636485,99.12560842642293,103.42459687546311,100.0,42.76890848511186,0.986265627819748,0.2882515747785737,0.007086811056756698,-0.003597861944137211,71.69927479055205,0.0
406,102.19072162947931,101.75366306733943,101.88414946459089,100.99821336312105,97.73054901598059,104.90093624524121,100.0,42.76890848511186,0.9873643775941682,0.25942641730071636,0.0071087222208968265,-0.0037259813202147295,74.24299837917702,0.0
407,102.22511889390151,101.7879132184162,101.2930308932424,101.00582635715266,96.35090079603097,106.40301239363315,100.0,42.76890848511186,0.9883752273866347,0.23348377557064473,0.007144988758936844,-0.003856563140954889,76.83494400610557,0.0
408,101.99712842576369,101.7879132184162,101.58530545567463,101.00582635715266,96.35090079603097,106.40301239363315,100.0,42.76890848511186,0.9883752273866347,0.23348377557064473,0.007144988758936844,-0.003856563140954889,76.83494400610557,0.0
409,101.87340299317404,101.7879132184162,101.58530545567463,101.00582635715266,96.35090079603097,106.40301239363315,100.0,42.76890848511186,0.9883752273866347,0.23348377557064473,0.007144988758936844,-0.003856563140954889,76.83494400610557,0.0
410,101.81745840412619,101.7879132184162,101.58530545567463,101.00582635715266,96.35090079603097,106.40301239363315,100.0,42.76890848511186,0.9883752273866347,0.23348377557064473,0.007144988758936844,-0.003856563140954889,76.83494400610557,0.0
411,101.91024090474355,101.7879132184162,101.60451018202933,101.00582635715266,96.35090079603097,106.40301239363315,100.0,42.76890848511186,0.9883752273866347,0.23348377557064473,0.007144988758936844,-0.003856563140954889,76.83494400610557,0.0
412,101.84968419466502,101.79412881199522,101.92466710152331,101.01518652365083,94.72961627244275,108.36524285618326,100.0,42.76890848511186,0.925305209195704,0.21013539801358025,0.0071771831259407745,-0.003840761885395981,76.52133747154011,0.0
413,101.65203250242827,101.79412881199522,101.92466710152331,101.01518652365083,94.72961627244275,108.36524285618326,100.0,42.76890848511186,0.925305209195704,0.21013539801358025,0.0071771831259407745,-0.003840761885395981,76.52133747154011,0.0
414,101.59269322958076,100.57813620173152,100.53876802651064,100.98785141809546,93.59801354933136,107.07075430305737,100.0,42.76890848511186,0.8912807924600478,0.18912185821222222,0.00699047173145341,0.0020326604761150857,0.0,40.57074297656782
415,101.5724710112695,101.16002781825951,101.2897529522542,101.12707148406187,100.12667607314532,101.5724710112695,100.0,42.76890848511186,1.1199830966693303,0.20535935101716002,0.006191420680959424,-0.00016291861572632614,3.257841551491669,0.0
416,101.44840692247345,101.16002781825951,101.2897529522542,101.12707148406187,100.12667607314532,101.5724710112695,100.0,42.76890848511186,1.1199830966693303,0.20535935101716002,0.006191420680959424,-0.00016291861572632614,3.257841551491669,0.0
417,101.38192292598356,101.16002781825951,101.2897529522542,101.12707148406187,100.12667607314532,101.5724710112695,100.0,42.76890848511186,1.1199830966693303,0.20535935101716002,0.006191420680959424,-0.00016291861572632614,3.257841551491669,0.0
418,101.19176089001964,101.17271632843725,101.30245773386558,101.2582765360258,100.16098916515287,101.60727957258335,100.0,42.76890848511186,1.0570511156024505,0.284823415915444,0.005870655072391049,0.00042266357724104575,0.0,8.44970016432356
419,101.05624010043184,101.30648951939835,101.43640247227974,101.39216285691371,100.29342462420436,101.74162735434277,100.0,42.76890848511186,1.0524870263542545,0.3563410743238996,0.00556913540033681,0.0004226635772413519,0.0,8.44970016432911
420,101.05284515254482,101.50720504527689,101.63737539081671,101.53421129561924,100.4921329948241,101.94320500583423,100.0,42.76890848511186,1.0482880642459143,0.42070696689150966,0.005250948305936066,0.00013300857937778202,0.0,2.659817808968734
421,101.09264747527212,101.50720504527689,101.39683798923981,101.53421129561924,100.4921329948241,101.94320500583423,100.0,42.76890848511186,1.0482880642459143,0.42070696689150966,0.005250948305936066,0.00013300857937778202,0.0,2.659817808968734
422,101.17659661635942,101.50720504527689,101.39683798923981,101.53421129561924,100.4921329948241,101.94320500583423,100.0,42.76890848511186,1.0482880642459143,0.42070696689150966,0.005250948305936066,0.00013300857937778202,0.0,2.659817808968734
